date,amount,type,total,price,orderHash,uuid,buyerFee,sellerFee,gasFee,timestamp,maker,taker,transactionHash,usdValue
2018-09-06 21:09:10,2170.5547964,buy,0.202751523531724,0.00009341,0x0b06fcbd11a3b1f13c1219d7b26ab9f801a6855dfd24349de9b7593102a2468b,1964c0c0-b219-11e8-9f05-0d241150408a,4.3411095928,0.000202751523531724,12.739535381650785279,1536268150,0x6dcc131c0cbd1602b39a75fb3cdaf86e860be529,0x28cfbe049cb36df793aacc518867dfb9f0dfe58d,0xb68057a6b783f52f82f28278a2106adda1f96ed6025f3444b07169675904739b,141.9260664722068
2018-09-06 21:09:10,4006.8643385,buy,0.373960648712205,0.00009333,0x24494035f68ed0edf95cc188dc710d55d396c63cac01086d3c3b8aeeba89a390,19658410-b219-11e8-9f05-0d241150408a,8.013728677,0.000373960648712205,12.75045537340619112,1536268150,0xddd9b4fe51417e6eede1bc619d955ad6d5fe8c0b,0x28cfbe049cb36df793aacc518867dfb9f0dfe58d,0xc17453eae968c9e89d07939f3cca87bfdbd261ed6d324259c70471f52f6038c7,261.7724540985435
2018-09-06 21:08:28,2644.72584586,buy,0.2468587104525724,0.00009334,0x861943ad024fd258ac297f4e5e177db4dca2bdb3f061c79bb67af57f543041e1,00421f20-b219-11e8-8cb3-dfd00711a4a2,5.28945169172,0.000246858710452572,13.659738590100706834,1536268108,0x4ac279436ae95eb01ea4f8ea8560b7954691973e,0x28cfbe049cb36df793aacc518867dfb9f0dfe58d,0xcaaa8da3c8b0d7421ccdecf316e820956c4987978c744c9f181b6e5132127e5b,172.80109731680068
2018-09-06 19:01:40,623,sell,0.057454306,0.000092222,0x3c1c8764c4846871d8bd60c92f9c3eb0a02c2d87ec560cbb07acbb123c5445ac,49b95cc0-b207-11e8-8cb3-dfd00711a4a2,0.623,0.000114908612,0.00136,1536260500,0xd3b02a9334bf7c9728d9d0f50bc0b4d5017c9336,0x0f29b29f9b76220698e336ba4707dd9848140e52,0xc06dc1c04ca6aa180fe24334b91f601ad89eff60bbc269740bcb17902e2bc958,40.2180142
2018-09-06 19:01:34,1802,sell,0.166184044,0.000092222,0x82bbd15e1b7d20c3655ac2db972dd8725583ee968e2e1a4131b85bdeb3dbb21d,45df08c0-b207-11e8-b927-f9b083f9a6ff,1.802,0.000332368088,0.00136,1536260494,0x22e416d5376c6d614a3b5c5256eba98009dbb252,0x0f29b29f9b76220698e336ba4707dd9848140e52,0x79a0b31f21b28b2d5d0ca8cba166df313cf2649027fa1992d5aa043f53466d8a,116.3288308
2018-09-06 14:21:21,10000,sell,0.92,0.000092,0xaa2bd8ee79bbb6014503f73a6d7f3b54ecb64f6de86da1d5fc56437415c8a0eb,20d0ddf0-b1e0-11e8-9f05-0d241150408a,10,0.00184,0.00204,1536243681,0x2ad33dd5612c956fbff9ece28e1fb78f5e0eda14,0xb6867e8abf796a84d438968484351efb376e75d8,0xc5932d04326eccba0e15e9aec4c785794bed72dd855e4648dbc64eb6cb73bc50,644
2018-09-06 14:21:21,1289.96698086,sell,0.117352352670538718,0.000090973144593439,0xb83914030fd343bfd6d638d37f0332677acd9b852806a034bbb31b7a3983f1d3,20d41240-b1e0-11e8-9f05-0d241150408a,1.28996698086,0.000234704705341077,0.00204,1536243681,0x5370f46e2102c767577a80a7698d6da81f32f924,0xb6867e8abf796a84d438968484351efb376e75d8,0x7a4847a50f0dc7352572f1db6b5ee5aae9aa1f52f4d87203ac6e22ed58cd0689,82.1466468693771026
2018-09-06 11:11:14,264.18711968,buy,0.024681907820444847,0.000093425856072797,0xb5cf6acc457d1a4740660263a240b8734881298b4a5958127b153b2f7eea35a9,91d6d790-b1c5-11e8-9f05-0d241150408a,0.52837423936,0.000024681907820445,16.376622749380112705,1536232274,0x5370f46e2102c767577a80a7698d6da81f32f924,0x73bddc4a8235f4c7e6f5e034e69d9c6e39b60efc,0xf32524b74d2005c90bbac2ca2f4a84683dd1130ad2ee80c643dd878961ee327a,17.2773354743113929
2018-09-06 11:11:14,11093.29,buy,1.036289182013803,0.000093415856072797,0xd08ad9e601a141942107687215b9fe13adf78f24a919863558638906c4c94c55,91d96fa0-b1c5-11e8-9f05-0d241150408a,22.18658,0.001036289182013803,16.378375838119986012,1536232274,0x943d1f47bff06e6f4dd59b2cb54d792da3bc9cea,0x73bddc4a8235f4c7e6f5e034e69d9c6e39b60efc,0x7a49d4fdd9ebfaa54b824044976d07f3d2a54ec543a60047b04dbe86af96e0b3,725.4024274096621
2018-09-06 11:10:38,22322.39592477,buy,2.0547809772652166,0.000092050198562473,0xedc1379fb8ce9d47880ba2c7df1074ec58119f78e9efa907423302cf5596c921,7c3a7680-b1c5-11e8-a708-5f5cf20ed527,44.64479184954,0.002054780977265217,16.436683718538092254,1536232238,0x51b40141da326c2970811f0e84296439e3a0263d,0x73bddc4a8235f4c7e6f5e034e69d9c6e39b60efc,0x9b66f0f7a956f46c78724b5b901abb50aad63139725e4368ec0cee402391bb3e,1438.34668408565162
